time,value
1581597574996,134
1581597575023,133
1581597575050,134
1581597575076,135
1581597575102,134
1581597575152,133
1581597575179,134
1581597575230,135
1581597575257,134
1581597575446,135
1581597575471,134
1581597575664,135
1581597575769,134
1581597575873,135
1581597575900,134
1581597575978,135
1581597576029,134
1581597576113,135
1581597576168,134
1581597576281,133
1581597576307,135
1581597576336,133
1581597576362,135
1581597576442,134
1581597576494,133
1581597576521,134
1581597576625,135
1581597576683,134
1581597576708,133
1581597576740,134
1581597577014,135
1581597577066,133
1581597577121,135
1581597577147,134
1581597577414,135
1581597577443,134
1581597577547,135
1581597577573,134
1581597577625,135
1581597577654,134
1581597577765,135
1581597577789,134
1581597577984,133
1581597578013,134
1581597578038,135
1581597578092,133
1581597578119,134
1581597578144,133
1581597578195,135
1581597578221,134
1581597578271,135
1581597578301,134
1581597578432,133
1581597578457,135
1581597578483,134
1581597578641,135
1581597578695,134
1581597578748,135
1581597578776,134
1581597578833,133
1581597578859,134
1581597579079,133
1581597579105,134
1581597579130,135
1581597579157,134
1581597579532,135
1581597579558,134
1581597579587,135
1581597579613,134
1581597579667,135
1581597579746,134
1581597579876,135
1581597579955,134
1581597580007,133
1581597580033,134
1581597580090,133
1581597580117,135
1581597580144,134
1581597580328,133
1581597580355,134
1581597580405,135
1581597580431,134
1581597580483,132
1581597580508,134
1581597580534,135
1581597580563,134
1581597580780,135
1581597580859,134
1581597580889,133
1581597580915,135
1581597580967,133
1581597580993,134
1581597581020,135
1581597581072,134
1581597581205,135
1581597581233,134
1581597581286,133
1581597581312,134
1581597581808,133
1581597581889,135
1581597581943,134
1581597581971,135
1581597582048,134
1581597582103,135
1581597582128,134
1581597582153,135
1581597582178,134
1581597582254,135
1581597582281,134
1581597582488,135
1581597582516,134
1581597582542,135
1581597582567,134
1581597582620,135
1581597582647,134
1581597582936,135
1581597582960,134
1581597583089,133
1581597583115,134
1581597583360,135
1581597583465,134
1581597583739,133
1581597583764,134
1581597583930,135
1581597584117,134
1581597584361,135
1581597584386,134
1581597584411,135
1581597584464,134
1581597584521,135
1581597584546,134
1581597584627,135
1581597584714,133
1581597584741,135
1581597584925,133
1581597585064,135
1581597585567,133
1581597585644,134
1581597585699,135
1581597585755,134
1581597585889,135
1581597585967,133
1581597585992,135
1581597586101,133
1581597586128,134
1581597586234,133
1581597586287,135
1581597586365,134
1581597586607,135
1581597586635,133
1581597586663,134
1581597586897,135
1581597586922,133
1581597586947,134
1581597586998,135
1581597587024,134
1581597587235,135
1581597587261,134
1581597587312,133
1581597587340,135
1581597587391,134
1581597587583,135
1581597587635,134
1581597587909,135
1581597588145,133
1581597588199,134
1581597588338,134
1581597588363,134
1581597588445,135
1581597588499,134
1581597588604,135
1581597588685,134
1581597588843,135
1581597588924,134
1581597588949,135
1581597588974,134
1581597589108,135
1581597589163,134
1581597589213,135
1581597589294,134
1581597589428,135
1581597589453,134
1581597589530,135
1581597589582,134
1581597589660,135
1581597589712,134
1581597589740,135
1581597589765,133
1581597589820,134
1581597590493,133
1581597590519,134
1581597590682,135
1581597590711,134
1581597590739,135
1581597590764,134
1581597590899,135
1581597590926,134
1581597591237,135
1581597591262,134
1581597591422,135
1581597591507,134
1581597591561,135
1581597591588,133
1581597591614,134
1581597591881,135
1581597591906,134
1581597591964,133
1581597591990,134
1581597592184,135
1581597592288,134
1581597592341,135
1581597592420,133
1581597592445,134
1581597592475,135
1581597592529,133
1581597592554,134
1581597592609,135
1581597592660,134
1581597592689,135
1581597592799,134
1581597592852,135
1581597592877,134
1581597593127,135
1581597593180,134
1581597593258,135
1581597593309,134
1581597593336,135
1581597593414,133
1581597593441,134
1581597593467,133
1581597593492,135
1581597593623,133
1581597593678,134
1581597593703,135
1581597593733,134
1581597593844,135
1581597593869,134
1581597593924,135
1581597593952,134
1581597594032,135
1581597594057,134
1581597594187,135
1581597594269,134
1581597594377,135
1581597594458,134
1581597594515,135
1581597594544,135
1581597594704,135
1581597594782,133
1581597594808,135
1581597594862,134
1581597594946,135
1581597595081,134
1581597595294,135
1581597595319,133
1581597595373,135
1581597595510,133
1581597595596,135
1581597595732,134
1581597595844,135
1581597595955,134
1581597595981,133
1581597596006,134
1581597596110,135
1581597596191,134
1581597596216,135
1581597596241,134
1581597596292,135
1581597596322,134
1581597596376,133
1581597596401,134
1581597596429,135
1581597596454,134
1581597596636,135
1581597596665,134
1581597596717,135
1581597596825,133
1581597596853,134
1581597596880,135
1581597596932,134
1581597596986,135
1581597597011,134
1581597597145,135
1581597597172,134
1581597597307,135
1581597597334,134
1581597597391,135
1581597597447,134
1581597597475,135
1581597597501,134
1581597597693,135
1581597597744,133
1581597597770,134
1581597597797,135
1581597597824,134
1581597597955,135
1581597597981,134
1581597598034,135
1581597598060,134
1581597598089,133
1581597598114,134
1581597598140,133
1581597598167,135
1581597598274,134
1581597598352,133
1581597598378,134
1581597598433,135
1581597598459,134
1581597598487,132
1581597598513,134
1581597598567,135
1581597598592,134
1581597598674,135
1581597598701,134
1581597598810,135
1581597598893,134
1581597598998,133
1581597599026,134
1581597599239,135
1581597599349,134
1581597599537,135
1581597599562,134
1581597599750,135
1581597599777,134
1581597599805,133
1581597599830,135
1581597600671,133
1581597600696,134
1581597600721,133
1581597600747,135
1581597600774,134
1581597600826,135
1581597600852,132
1581597600878,134
1581597600906,135
1581597601037,134
1581597601088,133
1581597601118,134
1581597601171,135
1581597601225,134
1581597601253,133
1581597601279,134
1581597601360,133
1581597601386,134
1581597602119,133
1581597602146,135
1581597602203,134
1581597602230,135
1581597602313,134
1581597602339,135
1581597602367,134
1581597602449,135
1581597602503,134
1581597602611,135
1581597602641,134
1581597602719,135
1581597602747,134
1581597602907,135
1581597602988,134
1581597603018,133
1581597603043,135
1581597603072,134
1581597603126,135
1581597603154,134
1581597603289,135
1581597603372,133
1581597603458,133
1581597603484,134
1581597603561,133
1581597603695,135
1581597604015,133
1581597604151,134
1581597604657,133
1581597604681,134
1581597604707,133
1581597604734,134
1581597604786,135
1581597604950,135
1581597604976,135
1581597605135,134
1581597605241,135
1581597605267,134
1581597605377,135
1581597605402,134
1581597605456,135
1581597605484,134
1581597605513,133
1581597605564,135
1581597605617,134
1581597605644,135
1581597605725,134
1581597605894,135
1581597605921,133
1581597605971,135
1581597606074,134
1581597606102,135
1581597606130,134
1581597606237,135
1581597606292,134
1581597606370,135
1581597606396,134
1581597606612,135
1581597606692,134
1581597606716,135
1581597606742,134
1581597606793,135
1581597606819,134
1581597606922,135
1581597606973,133
1581597606999,134
1581597607132,135
1581597607184,134
1581597607266,135
1581597607291,134
1581597607318,135
1581597607343,134
1581597607502,133
1581597607527,134
1581597607664,133
1581597607691,134
1581597607746,135
1581597607824,134
1581597607876,135
1581597607900,133
1581597607926,135
1581597607980,134
1581597608007,135
1581597608033,134
1581597608058,133
1581597608085,134
1581597608142,133
1581597608171,135
1581597608199,134
1581597608595,135
1581597608621,134
1581597608675,135
1581597608731,134
1581597608955,135
1581597608979,134
1581597609030,135
1581597609056,134
1581597609419,135
1581597609447,134
1581597609528,135
1581597609584,134
1581597609610,135
1581597609692,134
1581597609772,135
1581597609797,133
1581597609823,135
1581597609875,134
1581597609958,135
1581597609986,133
1581597610014,135
1581597610039,134
1581597610198,133
1581597610224,134
1581597610251,135
1581597610306,134
1581597610387,135
1581597610439,134
1581597610569,135
1581597610596,134
1581597610651,135
1581597610706,134
1581597610788,135
1581597610815,134
1581597610841,133
1581597610866,134
1581597610892,135
1581597610945,134
1581597611002,133
1581597611028,134
1581597611054,135
1581597611082,135
1581597611273,133
1581597611300,134
1581597611377,135
1581597611405,134
1581597611489,133
1581597611516,134
1581597611619,135
1581597611672,134
1581597611749,133
1581597611775,134
1581597611832,135
1581597611884,133
1581597611937,134
1581597611967,135
1581597612125,134
1581597612156,135
1581597612181,134
1581597612208,135
1581597612234,134
1581597612510,135
1581597612537,134
1581597612592,133
1581597612617,134
1581597613164,133
1581597613216,135
1581597613241,133
1581597613268,134
1581597613371,132
1581597613395,135
1581597613772,133
1581597613797,135
1581597613825,132
1581597613852,134
1581597613907,135
1581597613936,134
1581597613991,134
1581597614019,134
1581597614154,135
1581597614235,133
1581597614313,134
1581597614446,133
1581597614524,134
1581597614712,133
1581597614740,135
1581597614848,134
1581597614932,135
1581597614959,134
1581597614988,135
1581597615038,134
1581597615089,133
1581597615114,134
1581597615167,135
1581597615194,134
1581597615220,135
1581597615246,134
1581597615401,135
1581597615428,134
1581597615563,135
1581597615620,134
1581597615645,135
1581597615674,134
1581597615726,135
1581597615752,134
1581597615804,135
1581597615857,134
1581597616018,135
1581597616073,134
1581597616324,135
1581597616351,134
1581597616381,135
1581597616407,134
1581597616433,133
1581597616460,135
1581597616488,134
1581597616514,135
1581597616539,133
1581597616622,135
1581597616700,134
1581597616908,135
1581597616959,134
1581597617040,135
1581597617120,134
1581597617281,135
1581597617392,134
1581597617500,135
1581597617551,134
1581597617686,135
1581597617769,134
1581597617822,135
1581597617848,134
1581597617900,133
1581597617925,135
1581597618058,132
1581597618083,135
1581597618300,133
1581597618326,134
1581597618353,135
1581597618377,134
1581597618432,135
1581597618457,134
1581597618484,135
1581597618511,134
1581597618588,135
1581597618642,134
1581597618888,135
1581597618914,134
1581597618965,135
1581597619020,134
1581597619097,133
1581597619123,134
1581597619199,135
1581597619225,134
1581597619383,133
1581597619408,135
1581597619436,134
1581597619463,135
1581597619489,133
1581597619625,134
1581597619758,134
1581597619843,135
1581597619869,134
1581597619895,135
1581597619922,134
1581597620356,135
1581597620411,134
1581597620465,135
1581597620518,134
1581597620810,133
1581597620835,134
1581597621080,135
1581597621132,134
1581597621158,135
1581597621273,134
1581597621300,135
1581597621330,134
1581597621489,133
1581597621516,134
1581597621568,135
1581597621624,134
1581597621652,135
1581597621704,134
1581597621977,135
1581597622027,134
1581597622051,135
1581597622077,134
1581597622156,132
1581597622186,135
1581597622242,134
1581597622349,135
1581597622429,134
1581597622588,133
1581597622615,134
1581597622644,135
1581597622698,133
1581597622725,134
1581597622811,135
1581597622836,134
1581597622860,135
1581597622891,134
1581597622944,133
1581597622970,135
1581597623348,134
1581597623428,135
1581597623539,134
1581597623595,133
1581597623653,134
1581597623760,135
1581597623787,134
1581597624025,133
1581597624051,135
1581597624242,133
1581597624271,134
1581597624435,134
1581597624514,135
1581597624623,134
1581597624701,133
1581597624730,135
1581597624754,134
1581597624812,135
1581597624839,134
1581597625000,135
1581597625025,134
1581597625053,135
1581597625078,134
1581597625129,135
1581597625210,134
1581597625402,135
1581597625430,134
1581597625892,133
1581597625918,135
1581597625973,134
1581597626216,135
1581597626272,134
1581597626298,132
1581597626325,135
1581597626352,133
1581597626379,135
1581597626433,134
1581597626487,135
1581597626514,134
1581597626622,135
1581597626675,134
1581597626780,133
1581597626810,134
1581597626920,135
1581597626946,134
1581597627000,133
1581597627056,134
1581597627348,135
1581597627375,133
1581597627425,134
1581597627507,135
1581597627590,134
1581597627904,135
1581597627957,134
1581597628117,135
1581597628142,134
1581597628169,135
1581597628199,134
1581597628308,135
1581597628387,134
1581597628592,135
1581597628617,134
1581597628773,135
1581597628848,134
1581597628898,133
1581597628948,134
1581597629026,135
1581597629080,134
1581597629133,135
1581597629186,134
1581597629399,133
1581597629424,135
1581597629564,134
1581597629617,135
1581597629698,134
1581597629908,135
1581597629961,134
1581597630045,135
1581597630124,134
1581597630257,135
1581597630285,134
1581597630366,135
1581597630392,134
1581597630444,133
1581597630471,135
1581597630523,134
1581597630576,132
1581597630601,135
1581597630629,133
1581597630656,135
1581597630765,134
1581597630845,133
1581597630872,134
1581597630949,135
1581597630974,133
1581597631000,135
1581597631211,133
1581597631398,135
1581597631454,134
1581597631512,135
1581597631591,134
1581597631752,135
1581597631805,134
1581597631884,135
1581597631910,134
1581597631936,135
1581597631991,134
1581597632074,133
1581597632102,135
1581597632128,134
1581597632159,135
1581597632209,134
1581597632342,135
1581597632368,133
1581597632394,134
